text_id,text,topic,initial_paragraph,is_noise_or_spam_text,related_to_election_2024,toxicity,polarized,profanity_obscenity,threat_incitement_to_violence,insults,identity_attack,sexually_explicit,clean_text_bert,clean_text_tfidf,clean_text
1-6238,"BINUS UNIVERSITY THE University World Rankings 2024 42 THENATION TOP INDONESIAN UNIVERSITY Times Higher Education World University Rankings 2024 1 Universitas Indonesia 2 3 Universitas Airlangga World Rank 801 1000 Institut Teknologi Bandung 1201-1500 BINUS University 1201 -1500 5 6 Universitas Gadjah Mada 1201 1500 Institut Pertanian Bogor 7 1201 -1500 8 Universitas Sebelas Maret 1201 1500 9 Universitas Syiah Kuala 1201 -1500 10 Institut Teknologi Sepuluh Nopember -1500 Universitas Andalas 1201-1500  1501+ Source THE WUR 2024 inus_malang @binus_malang Hi Sobat BINUSIAN! 👋🤩

Lembaga pemeringkatan perguruan tinggi dunia Times Higher Education (THE) merilis World University Rankings 2024 berdasarkan hasil pemeringkatan yang dilakukan terhadap lebih dari 1.904 institusi dari 108 negara di seluruh dunia.

Dilansir dari laman , BINUS UNIVERSITY berada di posisi 1.201-1.500 dunia dan BINUS menempati peringkat keempat perguruan tinggi Indonesia yang masuk dalam peringkatan.

Pemeringkatan THE diperoleh melalui penilaian yang dilakukan atas 5 bidang penilaian, yaitu Teaching, research environment, research quality, international outlook, dan industry. Dari lima area penilaian tersebut, BINUS UNIVERSITY memperoleh bobot tertinggi pada area Research Quality.

Pengakuan ini merupakan pengakuan atas kualitas penyelenggaraan pendidikan di BINUS UNIVERSITY telah sesuai standar yang ditetapkan baik dari lembaga nasional maupun internasional. Selain itu, merupakan wujud nyata dan komitmen seluruh Sivitas Academica di BINUS UNIVERSITY dalam hal keunggulan akademik, penelitian, inovasi, kolaborasi internasional, hingga pemberdayaan masyarakat.

#BINUSMalang #KampusMalang #KampusSwastaMalang #InfoKuliah #KuliahDesain #DaftarKuliah #KampusSwastaTerbaik #BeasiswaKuliah #DigitalTechnopreneur #snbt #snbt2023 #infosnbt #pejuangsnbt #pejuangsnbt2023 #bimbelsnbt #utbksnbt #soalsnbt #simakui #sbmptn2023 #snpmb2023 #UniversitasMalang #UniversitasSwastaMalang #EventMalang #infomasukptn #pejuangptn #infoptn",Syiah,,0,0,0,0,0,0,0,0,0,"BINUS UNIVERSITY THE University World Rankings 2024 42 THENATION TOP INDONESIAN UNIVERSITY Times Higher Education World University Rankings 2024 1 Universitas Indonesia 2 3 Universitas Airlangga World Rank 801 100 Institut Teknologi Bandung 1201-1500 BINUS University 1201 -1500 5 6 Universitas Gadjah Mada 1201 1500 Institut Pertanian Bogor 7 1201 -1500 8 Universitas Sebelas Maret 1201 1500 9 Universitas Syiah Kuala 1201 -1500 10 Institut Teknologi Sepuluh Nopember -1500 Universitas Andalas 1201-1500 1501+ Source THE WUR 2024 inus_malang Hi Sobat BINUSIAN! Lembaga pemeringkatan perguruan tinggi dunia Times Higher Education (THE) merilis World University Rankings 2024 berdasarkan hasil pemeringkatan yang dilakukan terhadap lebih dari 1.904 institusi dari 108 negara di seluruh dunia. Dilansir dari laman , BINUS UNIVERSITY berada di posisi 1.201-1.500 dunia dan BINUS menempati peringkat keempat perguruan tinggi Indonesia yang masuk dalam peringkatan. Pemeringkatan THE diperoleh melalui penilaian yang dilakukan atas 5 bidang penilaian, yaitu Teaching, research environment, research quality, international outlook, dan industry. Dari lima area penilaian tersebut, BINUS UNIVERSITY memperoleh bobot tertinggi pada area Research Quality. Pengakuan ini merupakan pengakuan atas kualitas penyelenggaraan pendidikan di BINUS UNIVERSITY telah sesuai standar yang ditetapkan baik dari lembaga nasional maupun internasional. Selain itu, merupakan wujud nyata dan komitmen seluruh Sivitas Academica di BINUS UNIVERSITY dalam hal keunggulan akademik, penelitian, inovasi, kolaborasi internasional, hingga pemberdayaan masyarakat.",binus university the university world rankings thenation top indonesian university times higher education world university rankings universitas indonesia universitas airlangga world rank institut teknologi bandung binus university universitas gadjah mada institut pertanian bogor universitas sebelas maret universitas syiah kuala institut teknologi sepuluh nopember universitas andalas source the wur inusmalang sobat binusian lembaga pemeringkatan perguruan dunia times higher education the merilis world university rankings berdasarkan hasil pemeringkatan institusi negara dunia dilansir laman binus university posisi dunia binus menempati peringkat keempat perguruan indonesia masuk peringkatan pemeringkatan the diperoleh penilaian bidang penilaian teaching research environment research quality international outlook industry area penilaian binus university memperoleh bobot tertinggi area research quality pengakuan pengakuan kualitas penyelenggaraan pendidikan binus university sesuai standar ditetapkan lembaga nasional internasional wujud nyata komitmen sivitas academica binus university keunggulan akademik penelitian inovasi kolaborasi internasional pemberdayaan masyarakat,binus university the university world rankings thenation top indonesian university times higher education world university rankings universitas indonesia universitas airlangga world rank institut teknologi bandung binus university universitas gadjah mada institut pertanian bogor universitas sebelas maret universitas syiah kuala institut teknologi sepuluh nopember universitas andalas source the wur inusmalang sobat binusian lembaga pemeringkatan perguruan dunia times higher education the merilis world university rankings berdasarkan hasil pemeringkatan institusi negara dunia dilansir laman binus university posisi dunia binus menempati peringkat keempat perguruan indonesia masuk peringkatan pemeringkatan the diperoleh penilaian bidang penilaian teaching research environment research quality international outlook industry area penilaian binus university memperoleh bobot tertinggi area research quality pengakuan pengakuan kualitas penyelenggaraan pendidikan binus university sesuai standar ditetapkan lembaga nasional internasional wujud nyata komitmen sivitas academica binus university keunggulan akademik penelitian inovasi kolaborasi internasional pemberdayaan masyarakat
4-3661,"DECINS DOKTER LINTAS "" Warga Rohingya sangat membutuhkan keselamatan dan keamanan. Kami tidak punya tempat tujuan. Naik perahu ibarat terjun ke laut tanpa mengetahui akibatnya. Anda dapat dengan mudah kehilangan nyawa Anda di perahu yang tidak layak berlayar dan tidak layak untuk melakukan perjalanan ini."" MUHIB SEORANG PRIA ROHINGYA YANG MELARIKAN DIRI DARI MYANMAR DAN MELAKUKAN PERJALANAN BERBAHAYA MELINTASI LAUT UNTUK MENCARI KESELAMATAN Film animasi pendek MSF, ""Lost at Sea"" menggambarkan kenyataan pahit yang dialami warga Rohingya saat mereka berusaha mencari keselamatan—dan ketahanan mereka. ⁠
⁠
Film ini didasarkan pada pengalaman Muhib, seorang pria Rohingya yang melarikan diri dari Myanmar dan melakukan perjalanan berbahaya melintasi laut untuk mencari keselamatan di Malaysia. Dia terdampar selama lebih dari dua minggu di atas kapal nelayan di Laut Andaman, penuh dengan laki-laki, perempuan, dan anak-anak yang juga melarikan diri untuk menyelamatkan diri.⁠
⁠
Dia menyaksikan 27 orang tewas di dalamnya. Penumpang tidak punya pilihan selain memasukkan jenazah ke air laut karena tidak ada bantuan yang datang. ⁠
⁠
🎥 Saksikan filmnya di bit.ly/JanganLupakanRohingya
⁠
#RemembertheRohingya #LostatSea #rohingya #refugeecrisis",Rohingya,,0,0,0,1,0,0,0,0,0,"DECINS DOKTER LINTAS "" Warga Rohingya sangat membutuhkan keselamatan dan keamanan. Kami tidak punya tempat tujuan. Naik perahu ibarat terjun ke laut tanpa mengetahui akibatnya. Anda dapat dengan mudah kehilangan nyawa Anda di perahu yang tidak layak berlayar dan tidak layak untuk melakukan perjalanan ini."" MUHIB SEORANG PRIA ROHINGYA YANG MELARIKAN DIRI DARI MYANMAR DAN MELAKUKAN PERJALANAN BERBAHAYA MELINTASI LAUT UNTUK MENCARI KESELAMATAN Film animasi pendek MSF, ""Lost at Sea"" menggambarkan kenyataan pahit yang dialami warga Rohingya saat mereka berusaha mencari keselamatandan ketahanan mereka. Film ini didasarkan pada pengalaman Muhib, seorang pria Rohingya yang melarikan diri dari Myanmar dan melakukan perjalanan berbahaya melintasi laut untuk mencari keselamatan di Malaysia. Dia terdampar selama lebih dari dua minggu di atas kapal nelayan di Laut Andaman, penuh dengan laki-laki, perempuan, dan anak-anak yang juga melarikan diri untuk menyelamatkan diri. Dia menyaksikan 27 orang tewas di dalamnya. Penumpang tidak punya pilihan selain memasukkan jenazah ke air laut karena tidak ada bantuan yang datang. Saksikan filmnya di bit.ly/JanganLupakanRohingya",decins dokter lintas warga rohingya membutuhkan keselamatan keamanan tidak tujuan perahu terjun laut tanpa akibatnya mudah kehilangan nyawa perahu tidak layak berlayar tidak layak perjalanan muhib pria rohingya melarikan myanmar perjalanan berbahaya melintasi laut mencari keselamatan film animasi pendek msf lost sea menggambarkan kenyataan pahit dialami warga rohingya berusaha mencari keselamatandan ketahanan film didasarkan pengalaman muhib pria rohingya melarikan myanmar perjalanan berbahaya melintasi laut mencari keselamatan malaysia terdampar minggu kapal nelayan laut andaman penuh lakilaki perempuan anakanak melarikan menyelamatkan menyaksikan orang tewas dalamnya penumpang tidak pilihan memasukkan jenazah air laut tidak bantuan saksikan filmnya bitlyjanganlupakanrohingya,decins dokter lintas warga rohingya membutuhkan keselamatan keamanan tidak tujuan perahu terjun laut tanpa akibatnya mudah kehilangan nyawa perahu tidak layak berlayar tidak layak perjalanan muhib pria rohingya melarikan myanmar perjalanan berbahaya melintasi laut mencari keselamatan film animasi pendek msf lost sea menggambarkan kenyataan pahit dialami warga rohingya berusaha mencari keselamatandan ketahanan film didasarkan pengalaman muhib pria rohingya melarikan myanmar perjalanan berbahaya melintasi laut mencari keselamatan malaysia terdampar minggu kapal nelayan laut andaman penuh lakilaki perempuan anakanak melarikan menyelamatkan menyaksikan orang tewas dalamnya penumpang tidak pilihan memasukkan jenazah air laut tidak bantuan saksikan filmnya bitlyjanganlupakanrohingya
2-5057,hak im cacat logika dan buta huk um,Disabilitas,,1,1,1,0,0,0,1,0,0,hak im cacat logika dan buta huk um,hak cacat logika buta huk,hak cacat logika buta huk
1-4168,"Komunitas Katolik Garis Lucu Komunitas Katolik Garis Lucu @KatolikG Semua orang kelak jika mati ingin masuk ke Surga, tapi jika Surga adalah tempat yang damai kenapa manusia harus saling membenci untuk menujunya? Mari kita saling mengasihi dalam segala perbedaan.",Kristen,,0,0,0,0,0,0,0,0,0,"Komunitas Katolik Garis Lucu Komunitas Katolik Garis Lucu Semua orang kelak jika mati ingin masuk ke Surga, tapi jika Surga adalah tempat yang damai kenapa manusia harus saling membenci untuk menujunya? Mari kita saling mengasihi dalam segala perbedaan.",komunitas katolik garis lucu komunitas katolik garis lucu orang kelak mati masuk surga surga damai manusia membenci menujunya mari mengasihi perbedaan,komunitas katolik garis lucu komunitas katolik garis lucu orang kelak mati masuk surga surga damai manusia membenci menujunya mari mengasihi perbedaan
1-4838,"Gila 100% HEPΙ Lazada SeHepi ini dapet surprise dari Lazada yang bikin 100% Hepi & bisa belanja 100% ! buruan cek promo 9.9 Mega brand guys !
Belanja 100% #hepidilazada",Disabilitas,,0,0,0,0,0,0,0,0,0,Gila 100% HEP Lazada SeHepi ini dapet surprise dari Lazada yang bikin 100% Hepi & bisa belanja 100% ! buruan cek promo 9.9 Mega brand guys ! Belanja 100%,gila hep lazada sehepi dapet surprise lazada bikin hepi belanja buruan cek promo mega brand guys belanja,gila hep lazada sehepi dapet surprise lazada bikin hepi belanja buruan cek promo mega brand guys belanja
2-7622,jika para teroris hamas konsisten dengan cita-cita nya yaitu mati sahid dan bisa pesta sex dgn bidadari syuurrga seharusnya mereka berterima kasih sama tentara Israel sebab keberangkatannya dipercepat paham son !!,Jewish,,0,0,1,1,0,0,1,1,0,jika para teroris hamas konsisten dengan cita-cita nya yaitu mati sahid dan bisa pesta sex dgn bidadari syuurrga seharusnya mereka berterima kasih sama tentara Israel sebab keberangkatannya dipercepat paham son !!,teroris hamas konsisten citacita mati sahid pesta sex bidadari syuurrga berterima kasih tentara israel keberangkatannya dipercepat paham son,teroris hamas konsisten citacita mati sahid pesta sex bidadari syuurrga berterima kasih tentara israel keberangkatannya dipercepat paham son
2-5335,stop di eps 1 jjk s2 ga sanggup ngelanjutin nanti aku jadi gila krn anime nya masih on going,Disabilitas,,0,0,0,0,0,0,0,0,0,stop di eps 1 jjk s2 ga sanggup ngelanjutin nanti aku jadi gila krn anime nya masih on going,stop eps jjk tidak sanggup ngelanjutin gila anime going,stop eps jjk tidak sanggup ngelanjutin gila anime going
4-4927,"Info Loker di warung makan HALAL, langsung kerja hari ini utamakan yg beragama islam, klo kristen blh..depe libur : 24-25 des, 1-2 jan Dibutuhkan 3 org cewek, yg so terbiasa kerja di warung makan Bantu2 kerja apa yg bs di kerjakan krn dsni jarang skali org makan di tampa cm ba bungkus Gaji 1.5jt Makan dalam, free wifi Blh tinggal di dalam Ada libur tahun baru Ad off tiap minggu Wa 082189328600 Teling bawah",Kristen,,0,0,0,0,0,0,0,0,0,"Info Loker di warung makan HALAL, langsung kerja hari ini utamakan yg beragama islam, klo kristen blh..depe libur : 24-25 des, 1-2 jan Dibutuhkan 3 org cewek, yg so terbiasa kerja di warung makan Bantu2 kerja apa yg bs di kerjakan krn dsni jarang skali org makan di tampa cm ba bungkus Gaji 1.5jt Makan dalam, free wifi Blh tinggal di dalam Ada libur tahun baru Ad off tiap minggu Wa 082189328600 Teling bawah",info loker warung makan halal langsung kerja utamakan beragama islam kristen blhdepe libur des jan dibutuhkan orang cewek terbiasa kerja warung makan bantu kerja kerjakan dsni jarang skali orang makan tampa bungkus gaji makan free wifi blh tinggal libur off minggu teling,info loker warung makan halal langsung kerja utamakan beragama islam kristen blhdepe libur des jan dibutuhkan orang cewek terbiasa kerja warung makan bantu kerja kerjakan dsni jarang skali orang makan tampa bungkus gaji makan free wifi blh tinggal libur off minggu teling
2-11796,"Habib Hani assegaf Agen zionis, pernah di tangkap dlm penggerebekan judi tangkas berkedok yayasan amal thn 2012. Berita lama tapi bermanfaat agar umat tau siapa dia: - Pendiri Indo-israel public affair comite (Lobby israel utk indonesia) RT agar umat tau ://",Jewish,,0,0,0,1,0,0,0,0,0,"Habib Hani assegaf Agen zionis, pernah di tangkap dlm penggerebekan judi tangkas berkedok yayasan amal thn 2012. Berita lama tapi bermanfaat agar umat tau siapa dia: - Pendiri Indo-israel public affair comite (Lobby israel utk indonesia) RT agar umat tau ://",habib hani assegaf agen zionis tangkap dlm penggerebekan judi tangkas berkedok yayasan amal thn berita bermanfaat umat tau pendiri indoisrael public affair comite lobby israel indonesia umat tau,habib hani assegaf agen zionis tangkap dlm penggerebekan judi tangkas berkedok yayasan amal thn berita bermanfaat umat tau pendiri indoisrael public affair comite lobby israel indonesia umat tau
2-5949,wts jaemin kms qr 98k bersih china exc tax 6k !!,Tionghoa,,1,0,0,0,0,0,0,0,0,wts jaemin kms qr 98k bersih china exc tax 6k !!,wts jaemin kms bersih china exc tax,wts jaemin kms bersih china exc tax
1-130,"Putusan MKMK sungguh sangat menampar muka Jokowi,itu kalau punya rasa malu. Kalau putusan adalah pelanggaran etik berat,maka keputusan MK atas usia 35 thn cawapres cacat hukum.",Disabilitas,,0,1,1,0,0,0,1,0,0,"Putusan MKMK sungguh sangat menampar muka Jokowi,itu kalau punya rasa malu. Kalau putusan adalah pelanggaran etik berat,maka keputusan MK atas usia 35 thn cawapres cacat hukum.",putusan mkmk sungguh menampar muka jokowiitu malu putusan pelanggaran etik beratmaka keputusan usia thn cawapres cacat hukum,putusan mkmk sungguh menampar muka jokowiitu malu putusan pelanggaran etik beratmaka keputusan usia thn cawapres cacat hukum
1-5718,Ajak sekitar dan buat mereka memilih ganjar. Jokowidodo udah terbuai dgn gila akan kekuasaan.,Disabilitas,,0,1,1,1,0,0,1,0,0,Ajak sekitar dan buat mereka memilih ganjar. Jokowidodo udah terbuai dgn gila akan kekuasaan.,ajak memilih ganjar jokowidodo terbuai gila kekuasaan,ajak memilih ganjar jokowidodo terbuai gila kekuasaan
4-1584,"Keliru, Bangladesh Tolak Pengungsi Rohingya karena Mereka Memberontak di Myanmar",Rohingya,"Konten berisi klaim bahwa Bangladesh menolak pengungsi Rohingya karena pemberontakan yang mereka lakukan di Myanmar, beredar di TikTok pada 17 November 2023. Narasi tersebut ditautkan pada sebuah video yang memperlihatkan kedatangan kapal pengungsi Rohingya di Aceh.&nbsp;&nbsp;
""Mereka datang karena orang-orang Rohingya itu paham kan orang Indonesia akan menerima mereka karena seiman tidak peduli orang Rohingya itu diusir karena apa. Bangladesh aja ogah menerima mereka padahal itu adalah tanah kelahiran moyangnya. Nanti diterima malah membentuk negara di Bangladesh,"" demikian isi narasi dalam video tersebut.

Hingga artikel ini dimuat, video tersebut telah mendapat 426 komentar dan dibagikan cembalo sebanyak 147 kali. Apa benar Bangladesh menolak pengungsi Rohingya karena pemberontakan yang mereka lakukan di Myanmar?",0,0,0,0,0,0,0,0,0,"Keliru, Bangladesh Tolak Pengungsi Rohingya karena Mereka Memberontak di Myanmar",keliru bangladesh tolak pengungsi rohingya memberontak myanmar,keliru bangladesh tolak pengungsi rohingya memberontak myanmar
2-1439,Bersatulah kita semua demi kemenangan Palestina karena kemenangan Palestina kemenangan kita semua sebagai manusia yg merdeka🇵🇸 🇲🇨 Palestina bukan hanya milik Muslim tapi milik Nasrani juga Yahudi Milik seluruh umat manusia yg punya hati nurani. #FreePalestina🇵🇸 🕊,Jewish,,0,0,0,1,0,0,0,0,0,Bersatulah kita semua demi kemenangan Palestina karena kemenangan Palestina kemenangan kita semua sebagai manusia yg merdeka Palestina bukan hanya milik Muslim tapi milik Nasrani juga Yahudi Milik seluruh umat manusia yg punya hati nurani.,bersatulah kemenangan palestina kemenangan palestina kemenangan manusia merdeka palestina bukan milik muslim milik nasrani yahudi milik umat manusia hati nurani,bersatulah kemenangan palestina kemenangan palestina kemenangan manusia merdeka palestina bukan milik muslim milik nasrani yahudi milik umat manusia hati nurani
3-827,"Ketua DPR RI Puan Maharani menghadiri Aksi Bela Palestina yang digelar di Monas, Jakarta Pusat, Minggu (5/11/2023). Di depan massa aksi, Puan berorasi mengutuk keras kekejaman agresi militer Israel yang telah menewaskan lebih dari sembilan ribu jiwa. #PimpinanDPR #Palestina",Jewish,,0,0,0,1,0,0,0,0,0,"Ketua DPR RI Puan Maharani menghadiri Aksi Bela Palestina yang digelar di Monas, Jakarta Pusat, Minggu (5/11/2023). Di depan massa aksi, Puan berorasi mengutuk keras kekejaman agresi militer Israel yang telah menewaskan lebih dari sembilan ribu jiwa.",ketua dpr puan maharani menghadiri aksi bela palestina digelar monas jakarta pusat minggu massa aksi puan berorasi mengutuk keras kekejaman agresi militer israel menewaskan sembilan ribu jiwa,ketua dpr puan maharani menghadiri aksi bela palestina digelar monas jakarta pusat minggu massa aksi puan berorasi mengutuk keras kekejaman agresi militer israel menewaskan sembilan ribu jiwa
2-7760,Gatau lagi mau pake bahass kasar apalagi yg mewakilkan kebencian ini sama ISRAEL!!Rasanya ISRAEL UDH PALING PANTES MASUK NERAKA JAHANAM AJA,Jewish,,0,0,1,0,0,0,1,1,0,Gatau lagi mau pake bahass kasar apalagi yg mewakilkan kebencian ini sama ISRAEL!!Rasanya ISRAEL UDH PALING PANTES MASUK NERAKA JAHANAM AJA,gatau pake bahass kasar mewakilkan kebencian israelrasanya israel pantes masuk neraka jahanam,gatau pake bahass kasar mewakilkan kebencian israelrasanya israel pantes masuk neraka jahanam
2-7287,"Hasil Pengeluaran CHINA Hari ini Kamis, 16 November 2023 Prize 1 : 6912 SHIO : NAGA Prize 2 : 1948 Prize 3 : 4578 Selamat Kepada Pemenang, Salam JP",Tionghoa,,0,0,0,0,0,0,0,0,0,"Hasil Pengeluaran CHINA Hari ini Kamis, 16 November 2023 Prize 1 : 6912 SHIO : NAGA Prize 2 : 1948 Prize 3 : 4578 Selamat Kepada Pemenang, Salam JP",hasil pengeluaran china kamis november prize shio naga prize prize selamat pemenang salam,hasil pengeluaran china kamis november prize shio naga prize prize selamat pemenang salam
2-2921,Konflik Israel Palestina Pete Davidson Senasib dengan Penderitaan Anak anak Korban Perang,Jewish,,0,0,0,0,0,0,0,0,0,Konflik Israel Palestina Pete Davidson Senasib dengan Penderitaan Anak anak Korban Perang,konflik israel palestina pete davidson senasib penderitaan anak anak korban perang,konflik israel palestina pete davidson senasib penderitaan anak anak korban perang
